country,year,rgdpo,pop,rgdppc,flag,democ,autoc,polity2,regtrans
Finland,1993,109277.1484375,5.061465,21590.023528267015,0,10,0,10,None
Finland,1994,116753.84375,5.086499,22953.674767261335,0,10,0,10,None
Finland,1995,131239.125,5.108175999999999,25691.974004028056,0,10,0,10,None
Finland,1996,131019.015625,5.126021,25559.594005760024,0,10,0,10,None
Finland,1997,142485.5,5.1407549999999995,27716.84314852585,0,10,0,10,None
Finland,1998,153486.359375,5.153229,29784.501984095798,0,10,0,10,None
Finland,1999,160226.328125,5.1647799999999995,31022.87573236421,0,10,0,10,None
Finland,2000,167990.5625,5.176482,32452.650757792646,0,10,0,10,None
Finland,2001,170137.609375,5.188446,32791.63151645021,0,10,0,10,None
Finland,2002,170558.53125,5.200632,32795.73160531259,0,10,0,10,None
Finland,2003,171414.328125,5.2138,32877.043255399134,0,10,0,10,None
Finland,2004,180053.796875,5.228841999999999,34434.736577429576,0,10,0,10,None
Finland,2005,187502.4375,5.2463679999999995,35739.474909118086,0,10,0,10,None
Finland,2006,190195.671875,5.2665999999999995,36113.55938840998,0,10,0,10,None
Finland,2007,206338.328125,5.289333,39010.27371976769,0,10,0,10,None
Finland,2008,214587.78125,5.31417,40380.30045143456,0,10,0,10,None
Finland,2009,198093.609375,5.340485,37092.81261439738,0,10,0,10,None
Finland,2010,202148.65625,5.367693,37660.24924488043,0,10,0,10,None
Finland,2011,207375.0625,5.395816,38432.567474502466,0,10,0,10,None
Finland,2012,211397.5625,5.424644,38969.849910888166,0,10,0,10,None
Finland,2013,207035.8125,5.453061,37966.8983163768,0,10,0,10,None
Finland,2014,210108.875,5.47966,38343.41455491764,0,10,0,10,None
Fiji,1970,2010.5853271484375,0.520529,3862.5808113446847,0,9,0,9,99
Fiji,1971,2217.22119140625,0.531601,4170.837134253416,0,9,0,9,None
Fiji,1972,2385.612060546875,0.5428109999999999,4394.922100964931,0,9,0,9,None
Fiji,1973,2674.770263671875,0.554109,4827.15542189691,0,9,0,9,None
Fiji,1974,2770.9453125,0.5653859999999999,4900.979706784392,0,9,0,9,None
Fiji,1975,2841.7607421875,0.576592,4928.54694860057,0,9,0,9,None
Fiji,1976,2870.222900390625,0.587523,4885.294533815059,0,9,0,9,None
Fiji,1977,3056.905029296875,0.598258,5109.676810501281,0,9,0,9,None
Fiji,1978,3187.97314453125,0.609348,5231.777481063777,0,9,0,9,None
Fiji,1979,3739.46728515625,0.621541,6016.445069844548,0,9,0,9,None
Fiji,1980,3735.906494140625,0.6352559999999999,5880.946412376467,0,9,0,9,None
Fiji,1981,3652.723388671875,0.650957,5611.3128650154695,0,9,0,9,None
Fiji,1982,3530.62841796875,0.668196,5283.821540339586,0,9,0,9,None
Fiji,1983,3321.419921875,0.6853889999999999,4846.036224501707,0,9,0,9,None
Fiji,1984,3550.4736328125,0.7003659999999999,5069.454589189795,0,9,0,9,None
Fiji,1985,3519.94140625,0.7116629999999999,4946.078981554472,0,9,0,9,None
Fiji,1986,3551.306396484375,0.718548,4942.337041484181,0,9,0,9,None
Fiji,1987,3538.681640625,0.721725,4903.088628805986,0,0,3,-3,-2
Fiji,1988,3687.216552734375,0.722918,5100.46305768341,0,0,3,-3,None
Fiji,1989,4051.630126953125,0.7246239999999999,5591.3551399803555,0,0,3,-3,None
Fiji,1990,4582.05029296875,0.728626,6288.617607618655,0,6,1,5,3
Fiji,1991,4283.8916015625,0.7354689999999999,5824.707229757475,0,6,1,5,None
Fiji,1992,4405.97216796875,0.7445339999999999,5917.758178899487,0,6,1,5,None
Fiji,1993,4427.80126953125,0.7550239999999999,5864.451023452566,0,6,1,5,None
Fiji,1994,4637.67724609375,0.765666,6057.0500010366795,0,6,1,5,None
Fiji,1995,4595.29833984375,0.7754979999999999,5925.609530706399,0,6,1,5,None
Fiji,1996,4796.8203125,0.7844789999999999,6114.65738725957,0,6,1,5,None
Fiji,1997,4652.9501953125,0.792859,5868.572085720791,0,6,1,5,None
Fiji,1998,4560.55322265625,0.800314,5698.454884778037,0,6,1,5,None
Fiji,1999,4878.34912109375,0.8064939999999999,6048.834983389524,0,7,1,6,0
Fiji,2000,4960.7236328125,0.8112229999999999,6115.117092109692,0,-88,-88,5,0
Fiji,2001,4935.35009765625,0.8142149999999999,6061.482652194139,0,6,1,5,0
Fiji,2002,4891.13916015625,0.8156909999999999,5996.31375135468,0,6,1,5,None
Fiji,2003,4598.29296875,0.816626,5630.843211886469,0,6,1,5,None
Fiji,2004,4602.03173828125,0.8183549999999999,5623.51514719315,0,7,1,6,0
Fiji,2005,4497.26318359375,0.82182,5472.321412953871,0,7,1,6,None
Fiji,2006,4938.626953125,0.82739,5968.922700449607,0,0,3,-3,-2
Fiji,2007,4931.43017578125,0.8347289999999999,5907.82179100193,0,0,4,-4,-2
Fiji,2008,5238.93310546875,0.843206,6213.111749049164,0,0,4,-4,None
Fiji,2009,5595.83544921875,0.851854,6569.007657672266,0,0,4,-4,None
Fiji,2010,5907.6513671875,0.8599519999999999,6869.745482524025,0,0,4,-4,None
Fiji,2011,6157.59521484375,0.867327,7099.508276398348,0,0,4,-4,None
Fiji,2012,6142.63720703125,0.874158,7026.918711527264,0,0,4,-4,None
Fiji,2013,6504.890625,0.8804869999999999,7387.832671010476,0,0,4,-4,None
Fiji,2014,6359.1884765625,0.88645,7173.770067756219,1,3,1,2,3
France,1950,292404.3125,42.58299181727988,6866.692546044742,0,10,0,10,None
France,1951,308332.65625,42.92768240417811,7182.606630074916,0,10,0,10,None
France,1952,316904.5,43.24989665852564,7327.289184112539,0,10,0,10,None
France,1953,329427.6875,43.56183361650036,7562.300760802211,0,10,0,10,None
France,1954,348178.875,43.888880874532525,7933.191005607034,0,10,0,10,None
France,1955,367243.53125,44.2857717217809,8292.585111921626,0,10,0,10,None
France,1956,386005.5625,44.7259150865894,8630.467632751459,0,10,0,10,None
France,1957,407695.4375,45.221601698486424,9015.501932423716,0,10,0,10,None
France,1958,420538.96875,45.72392461662865,9197.35067092339,0,6,1,5,-1
France,1959,432145.40625,46.19948835863882,9353.900261737279,0,6,1,5,None
France,1960,468422.65625,46.65554434032197,10040.021242344967,0,6,1,5,None
France,1961,491410.5,47.20039004977628,10411.15337143976,0,6,1,5,None
France,1962,524957.6875,48.16253219753,10899.711114585505,0,6,1,5,None
France,1963,558345.0625,48.873938878236984,11424.187927456462,0,6,1,5,None
France,1964,595685.5625,49.43274872086702,12050.423614184812,0,6,1,5,None
France,1965,623569.8125,49.878313455026095,12501.82232128309,0,6,1,5,None
France,1966,657553.6875,50.33215351407124,13064.286774778458,0,6,1,5,None
France,1967,690441.1875,50.72820001838341,13610.598981430265,0,6,1,5,None
France,1968,720147.875,51.11279631554712,14089.385181631133,0,6,1,5,None
France,1969,771648.3125,51.54932925467818,14969.124208924053,0,8,0,8,2
France,1970,818592.4375,51.998129999999996,15742.728392347957,0,8,0,8,None
France,1971,867624.4375,52.441905,16544.487418982968,0,8,0,8,None
France,1972,914270,52.919033,17276.770722548918,0,8,0,8,None
France,1973,980570.625,53.399305999999996,18362.984436539307,0,8,0,8,None
France,1974,1027725.5,53.838682,19088.979555628794,0,8,0,8,None
France,1975,1022991.4375,54.20709,18871.912096738637,0,8,0,8,None
France,1976,1073647,54.494304,19702.004084683787,0,8,0,8,None
France,1977,1118702.75,54.715568999999995,20445.784818576958,0,8,0,8,None
France,1978,1170870,54.897276,21328.38066500786,0,8,0,8,None
France,1979,1221186.625,55.077847999999996,22172.010515007776,0,8,0,8,None
France,1980,1246880.25,55.285646,22553.417391559466,0,8,0,8,None
France,1981,1222484,55.527915,22015.665454033344,0,8,0,8,None
France,1982,1220582.25,55.797684,21875.141806961023,0,8,0,8,None
France,1983,1203227.125,56.091787,21451.039258207267,0,8,0,8,None
France,1984,1190937.375,56.402567999999995,21114.949500171697,0,8,0,8,None
France,1985,1171883.625,56.723582,20659.549056686865,0,8,0,8,None
France,1986,1239001.375,57.056509,21715.337946806387,0,9,0,9,0
France,1987,1277776.75,57.402141,22260.088695994807,0,9,0,9,None
France,1988,1345192.375,57.751543999999996,23292.751705478215,0,9,0,9,None
France,1989,1397526.5,58.092991999999995,24056.714104172843,0,9,0,9,None
France,1990,1444479.25,58.418028,24726.600665123446,0,9,0,9,None
France,1991,1452341.5,58.724885,24731.27874154202,0,9,0,9,None
France,1992,1481791.5,59.01591,25108.33942914716,0,9,0,9,None
France,1993,1481563.125,59.292227999999994,24987.47601456299,0,9,0,9,None
France,1994,1514447.375,59.556459999999994,25428.767509015815,0,9,0,9,None
France,1995,1554860.25,59.811881,25995.842698877837,0,9,0,9,None
France,1996,1587360.25,60.055803,26431.42162298621,0,9,0,9,None
France,1997,1674515.125,60.290831,27773.959940940276,0,9,0,9,None
France,1998,1763625.625,60.531977999999995,29135.436892546284,0,9,0,9,None
France,1999,1829754.25,60.799015,30095.129830639526,0,9,0,9,None
France,2000,1942994.625,61.105230999999996,31797.517057091234,0,9,0,9,None
France,2001,2008238.5,61.456854,32677.20960789825,0,9,0,9,None
France,2002,2036409.125,61.847607999999994,32926.23903902638,0,9,0,9,None
France,2003,1955126.125,62.262671,31401.25686223773,0,9,0,9,None
France,2004,2005503.625,62.680417999999996,31995.696407129897,0,9,0,9,None
France,2005,2103202,63.084613999999995,33339.38129509678,0,9,0,9,None
France,2006,2139617.5,63.470828,33710.250321612315,0,9,0,9,None
France,2007,2267029,63.842096999999995,35509.93946831039,0,9,0,9,None
France,2008,2297684.75,64.198684,35790.215730901895,0,9,0,9,None
France,2009,2248625.25,64.542997,34839.18247552093,0,9,0,9,None
France,2010,2313305,64.876959,35656.80382768866,0,9,0,9,None
France,2011,2392258,65.19910399999999,36691.57784745018,0,9,0,9,None
France,2012,2421442.25,65.508241,36963.933285889936,0,9,0,9,None
France,2013,2515464,65.80724099999999,38224.72970717615,0,9,0,9,None
France,2014,2550435,66.100168,38584.395125894385,0,9,0,9,None
Gabon,1960,1813.6722412109375,0.5114760599202289,3545.9572467454336,0,0,7,-7,99
Gabon,1961,1960.2933349609375,0.5166160170444273,3794.488111645905,0,0,7,-7,None
Gabon,1962,2194.937255859375,0.5225518607678982,4200.419940393821,0,0,7,-7,None
Gabon,1963,2645.319580078125,0.5290840298825361,4999.809918030264,0,0,7,-7,None
Gabon,1964,2958.13720703125,0.5362343295006501,5516.500985279914,0,0,7,-7,None
Gabon,1965,3311.8251953125,0.5440256925851854,6087.626449359142,0,0,7,-7,None
Gabon,1966,3082.16162109375,0.5522058223664497,5581.544953447439,0,0,7,-7,None
Gabon,1967,3371.842529296875,0.5607895859664715,6012.66966020027,0,0,7,-7,None
Gabon,1968,3458.01416015625,0.5697908251885193,6068.918640471513,0,0,9,-9,0
Gabon,1969,3708.4228515625,0.577715240470889,6419.118956494566,0,0,9,-9,None
Gabon,1970,4376.314453125,0.590119,7415.986357200836,0,0,9,-9,None
Gabon,1971,4531.64404296875,0.601734,7530.975552268527,0,0,9,-9,None
Gabon,1972,4481.025390625,0.6131289999999999,7308.454486127716,0,0,9,-9,None
Gabon,1973,5179.02880859375,0.624625,8291.42094631779,0,0,9,-9,None
Gabon,1974,6967.67529296875,0.636702,10943.385277521902,0,0,9,-9,None
Gabon,1975,7632.01025390625,0.6497189999999999,11746.632396322488,0,0,9,-9,None
Gabon,1976,9174.4521484375,0.663774,13821.650363583842,0,0,9,-9,None
Gabon,1977,8803.626953125,0.678786,12969.664891622691,0,0,9,-9,None
Gabon,1978,9449.2509765625,0.694734,13601.250228954535,0,0,9,-9,None
Gabon,1979,9565.41015625,0.711544,13443.17449974984,0,0,9,-9,None
Gabon,1980,9773.44140625,0.729165,13403.607422531253,0,0,9,-9,None
Gabon,1981,9157.3076171875,0.747593,12249.054789420848,0,0,9,-9,None
Gabon,1982,8696.30859375,0.766867,11340.048005390765,0,0,9,-9,None
Gabon,1983,9519.1025390625,0.787017,12095.16762542931,0,0,9,-9,None
Gabon,1984,10507.9189453125,0.8080879999999999,13003.433964261938,0,0,9,-9,None
Gabon,1985,9588.30078125,0.8300909999999999,11550.903191638026,0,0,9,-9,None
Gabon,1986,7404.44921875,0.853039,8680.082878684327,0,0,9,-9,None
Gabon,1987,7230.19482421875,0.8768769999999999,8245.392254807402,0,0,9,-9,None
Gabon,1988,6537,0.901473,7251.4651021162035,0,0,9,-9,None
Gabon,1989,8511.642578125,0.9266479999999999,9185.410833590533,0,0,9,-9,None
Gabon,1990,10262.7802734375,0.9522689999999999,10777.18614534076,0,-88,-88,-6,1
Gabon,1991,10725.779296875,0.978252,10964.229356929503,0,0,4,-4,1
Gabon,1992,10151.271484375,1.0045979999999999,10104.809569972269,0,0,4,-4,None
Gabon,1993,10318.5595703125,1.031358,10004.828168601494,0,0,4,-4,None
Gabon,1994,9379.7890625,1.058625,8860.350985948755,0,0,4,-4,None
Gabon,1995,10562.869140625,1.086449,9722.37918266297,0,0,4,-4,None
Gabon,1996,11926.16796875,1.114879,10697.275640450669,0,0,4,-4,None
Gabon,1997,10439.716796875,1.143838,9126.919019017554,0,0,4,-4,None
Gabon,1998,9005.7109375,1.173114,7676.756851849011,0,0,4,-4,None
Gabon,1999,10534.9248046875,1.202412,8761.493402167893,0,0,4,-4,None
Gabon,2000,12673.2822265625,1.2315479999999999,10290.530475923391,0,0,4,-4,None
Gabon,2001,11469.9423828125,1.260435,9099.987212995911,0,0,4,-4,None
Gabon,2002,12066.15234375,1.289192,9359.468832997723,0,0,4,-4,None
Gabon,2003,13522.2138671875,1.318093,10258.922448709993,0,0,4,-4,None
Gabon,2004,16358.4521484375,1.347524,12139.636955213786,0,0,4,-4,None
Gabon,2005,22156.935546875,1.377777,16081.655846247251,0,0,4,-4,None
Gabon,2006,21542.439453125,1.40892,15290.037371266644,0,0,4,-4,None
Gabon,2007,23017.0859375,1.440902,15974.081469454552,0,0,4,-4,None
Gabon,2008,27542.869140625,1.473741,18689.083862513835,0,0,4,-4,None
Gabon,2009,16857.134765625,1.507428,11182.713048732676,0,4,1,3,3
Gabon,2010,17962.861328125,1.541936,11649.550518390517,0,4,1,3,None
Gabon,2011,25871.73046875,1.5772979999999999,16402.56341461791,0,4,1,3,None
Gabon,2012,24291.86328125,1.613489,15055.487382467436,0,4,1,3,None
Gabon,2013,25270.060546875,1.650351,15311.930944917172,0,4,1,3,None
Gabon,2014,24315.71484375,1.687673,14407.835430056652,0,4,1,3,None
United Kingdom,1950,473717.71875,50.10843827940176,9453.851187869343,0,10,0,10,None
United Kingdom,1951,489407.40625,50.27137993848719,9735.308775069358,0,10,0,10,None
United Kingdom,1952,486976.59375,50.4113274902877,9660.062886537187,0,10,0,10,None
United Kingdom,1953,511951.03125,50.574265336088345,10122.757648536446,0,10,0,10,None
United Kingdom,1954,531635.3125,50.746202533993866,10476.356573555788,0,10,0,10,None
United Kingdom,1955,553050.125,50.92713527071948,10859.635478416076,0,10,0,10,None
United Kingdom,1956,564125.875,51.16504610878033,11025.610605346283,0,10,0,10,None
United Kingdom,1957,575171.1875,51.41095721833102,11187.715977692742,0,10,0,10,None
United Kingdom,1958,577333.25,51.63287513998175,11181.504970133725,0,10,0,10,None
United Kingdom,1959,597472.6875,51.93676343148272,11503.849066147768,0,10,0,10,None
United Kingdom,1960,626590.0625,52.35260976442407,11968.649993181349,0,10,0,10,None
United Kingdom,1961,642732.4375,52.78744625562066,12175.857767159245,0,10,0,10,None
United Kingdom,1962,651100.6875,53.272267283847235,12222.132090432375,0,10,0,10,None
United Kingdom,1963,676240.125,53.605144166323335,12615.209519851234,0,10,0,10,None
United Kingdom,1964,718124.0625,53.97100977551949,13305.737014869253,0,10,0,10,None
United Kingdom,1965,736864.6875,54.32987419384083,13562.790240797862,0,10,0,10,None
United Kingdom,1966,752514,54.62276878529163,13776.562717974683,0,10,0,10,None
United Kingdom,1967,770532.3125,54.93864985745778,14025.323055794066,0,10,0,10,None
United Kingdom,1968,803106.4375,55.193556505828575,14550.728170872446,0,10,0,10,None
United Kingdom,1969,818845.4375,55.44046288270951,14769.816031881966,0,10,0,10,None
United Kingdom,1970,839567.875,55.611401,15097.045927686662,0,10,0,10,None
United Kingdom,1971,851900.9375,55.785325,15271.058069483328,0,10,0,10,None
United Kingdom,1972,877802.8125,55.927492,15695.372367135647,0,10,0,10,None
United Kingdom,1973,939683.8125,56.039165999999994,16768.340422839272,0,10,0,10,None
United Kingdom,1974,911077.9375,56.122405,16233.765062277713,0,10,0,10,None
United Kingdom,1975,891427.6875,56.179925,15867.370550957483,0,10,0,10,None
United Kingdom,1976,938050.1875,56.212942999999996,16687.441315783806,0,10,0,10,None
United Kingdom,1977,984904.3125,56.224944,17517.21286729961,0,10,0,10,None
United Kingdom,1978,1052226.125,56.223974,18714.90131594042,0,10,0,10,None
United Kingdom,1979,1112633.5,56.220088999999994,19790.674824438647,0,10,0,10,None
United Kingdom,1980,1126705,56.221512999999995,20040.460312763196,0,10,0,10,None
United Kingdom,1981,1102554.875,56.23102,19607.591592683184,0,10,0,10,None
United Kingdom,1982,1105770.625,56.250124,19658.101109252664,0,10,0,10,None
United Kingdom,1983,1131237.625,56.283958999999996,20098.757178754964,0,10,0,10,None
United Kingdom,1984,1145577.875,56.337847999999994,20334.07230961325,0,10,0,10,None
United Kingdom,1985,1164636.375,56.415195999999995,20644.018944824726,0,10,0,10,None
United Kingdom,1986,1191488.25,56.519444,21081.03275042833,0,10,0,10,None
United Kingdom,1987,1259506.125,56.649375,22233.363121834973,0,10,0,10,None
United Kingdom,1988,1319108.375,56.797703999999996,23224.677796834887,0,10,0,10,None
United Kingdom,1989,1353619.75,56.953860999999996,23766.95321850085,0,10,0,10,None
United Kingdom,1990,1385561.75,57.110116999999995,24261.23115804508,0,10,0,10,None
United Kingdom,1991,1363586.625,57.264599999999994,23812.034398214608,0,10,0,10,None
United Kingdom,1992,1376120.375,57.419469,23966.093712918173,0,10,0,10,None
United Kingdom,1993,1427749.75,57.575969,24797.667756143193,0,10,0,10,None
United Kingdom,1994,1478346.875,57.736667,25604.991625166032,0,10,0,10,None
United Kingdom,1995,1554253.625,57.90379,26842.001620273906,0,10,0,10,None
United Kingdom,1996,1641439,58.079322,28262.02068956659,0,10,0,10,None
United Kingdom,1997,1756576.875,58.263858,30148.653647343435,0,10,0,10,None
United Kingdom,1998,1813215.375,58.456989,31017.9399592408,0,10,0,10,None
United Kingdom,1999,1884668.25,58.657793999999996,32129.88626882218,0,10,0,10,None
United Kingdom,2000,2024304.75,58.867003999999994,34387.7658526668,0,10,0,10,None
United Kingdom,2001,2079137.75,59.080220999999995,35191.77340247255,0,10,0,10,None
United Kingdom,2002,2086833.25,59.301235,35190.38431493037,0,10,0,10,None
United Kingdom,2003,2092083.5,59.548421,35132.4764765803,0,10,0,10,None
United Kingdom,2004,2153446.25,59.846225999999994,35982.99164261419,0,10,0,10,None
United Kingdom,2005,2271498,60.210012,37726.250577727835,0,10,0,10,None
United Kingdom,2006,2302793,60.648849999999996,37969.2772410359,0,10,0,10,None
United Kingdom,2007,2303310,61.15182,37665.43661333383,0,10,0,10,None
United Kingdom,2008,2323823,61.68962,37669.594982105584,0,10,0,10,None
United Kingdom,2009,2191216,62.221163999999995,35216.57036181451,0,10,0,10,None
United Kingdom,2010,2177449.75,62.716683999999994,34718.82776838138,0,10,0,10,None
United Kingdom,2011,2208982.75,63.164949,34971.65413685366,0,10,0,10,None
United Kingdom,2012,2287097.25,63.573766,35975.48790801539,0,10,0,10,None
United Kingdom,2013,2437409,63.955653999999996,38110.922921685706,0,10,0,10,None
United Kingdom,2014,2493278.5,64.33134799999999,38756.82039182515,0,10,0,10,None
Georgia,1991,47814.19140625,5.418449,8824.331724124377,0,5,1,4,99
Georgia,1992,21870.82421875,5.345624,4091.35102258408,0,5,1,4,None
Georgia,1993,13262.2001953125,5.25285,2524.7627850238446,0,5,1,4,None
Georgia,1994,11832.1376953125,5.156079,2294.793717340735,0,5,1,4,None
Georgia,1995,13049.365234375,5.067143,2575.2905008552157,0,6,1,5,0
Georgia,1996,14757.6357421875,4.989723,2957.606212246151,0,6,1,5,None
Georgia,1997,15712.5400390625,4.9212869999999995,3192.7705169526794,0,6,1,5,None
Georgia,1998,14970.970703125,4.859954,3080.4758035004033,0,6,1,5,None
Georgia,1999,14722.744140625,4.801695,3066.1556264246274,0,6,1,5,None
Georgia,2000,14524.1103515625,4.7435909999999994,3061.8386685450964,0,5,0,5,0
Georgia,2001,15253.9560546875,4.685769,3255.3794381856,0,5,0,5,None
Georgia,2002,16146.48828125,4.629853,3487.4732051427986,0,5,0,5,None
Georgia,2003,18228.17578125,4.5759929999999995,3983.4361156693208,0,5,0,5,None
Georgia,2004,19771.421875,4.524444,4369.911943876419,0,7,0,7,0
Georgia,2005,21920.130859375,4.475273,4898.054455979557,0,7,0,7,None
Georgia,2006,25619.33203125,4.429186,5784.207759902159,0,7,0,7,None
Georgia,2007,29088.453125,4.385885,6632.288152790144,0,7,1,6,0
Georgia,2008,31003.80078125,4.34329,7138.321590602976,0,7,1,6,None
Georgia,2009,32475.53125,4.298591,7554.924683460232,0,7,1,6,None
Georgia,2010,34552.76171875,4.250132,8129.809078576854,0,7,1,6,None
Georgia,2011,37542.00390625,4.196401,8946.23843294528,0,7,1,6,None
Georgia,2012,39097.48046875,4.13892,9446.30011422062,0,7,1,6,None
Georgia,2013,40211.2734375,4.082727,9849.121295031482,1,8,1,7,0
Georgia,2014,41817.30859375,4.034774,10364.225751863674,1,8,1,7,None
Ghana,1960,19501.669921875,6.806300086238616,2865.2380404596975,0,0,8,-8,99
Ghana,1961,19283.095703125,6.99726121410572,2755.8061808886555,0,0,8,-8,None
Ghana,1962,19130.62890625,7.194594600401077,2659.02805770092,0,0,9,-9,0
Ghana,1963,20548.1953125,7.398629539111685,2777.2974986617746,0,0,9,-9,None
Ghana,1964,21268.1953125,7.611842731471185,2794.092844898987,0,0,9,-9,None
Ghana,1965,20907.4921875,7.834655823038,2668.591021703978,0,0,9,-9,None
Ghana,1966,20568.513671875,8.065382698000525,2550.221662386102,0,0,7,-7,0
Ghana,1967,20446.18359375,8.304770098105474,2461.9806872696317,0,0,7,-7,None
Ghana,1968,20963.6328125,8.553308699378798,2450.938408667809,0,0,7,-7,None
Ghana,1969,22527.87109375,8.812272766937317,2556.4200847563534,0,-88,-88,-2,3
Ghana,1970,24441.470703125,8.596976999999999,2843.0308355047364,0,5,2,3,3
Ghana,1971,25175.4375,8.827273,2852.006219814432,0,5,2,3,None
Ghana,1972,22467.6328125,9.083575,2473.435053104092,0,0,7,-7,-2
Ghana,1973,24852.123046875,9.350111,2657.9495202650537,0,0,7,-7,None
Ghana,1974,27643.326171875,9.60428,2878.2299320589364,0,0,7,-7,None
Ghana,1975,24530.4140625,9.831408999999999,2495.1066589234565,0,0,7,-7,None
Ghana,1976,22240.5625,10.023470999999999,2218.8483909416213,0,0,7,-7,None
Ghana,1977,24257.31640625,10.189888999999999,2380.528031880426,0,0,7,-7,None
Ghana,1978,24552.193359375,10.35449,2371.163945242595,0,-88,-88,0,3
Ghana,1979,23733.109375,10.55077,2249.4196513619386,0,6,0,6,3
Ghana,1980,24031.3125,10.802024999999999,2224.7043957035835,0,6,0,6,None
Ghana,1981,22304.09375,11.117607999999999,2006.1953749403651,0,0,7,-7,-2
Ghana,1982,19256.03515625,11.488112,1676.1705627739354,0,0,7,-7,None
Ghana,1983,19154.39453125,11.89513,1610.2719794781563,0,0,7,-7,None
Ghana,1984,21565.30078125,12.311166,1751.686296915337,0,0,7,-7,None
Ghana,1985,23153.134765625,12.716237999999999,1820.7534937317942,0,0,7,-7,None
Ghana,1986,23928.97265625,13.103975,1826.085035742971,0,0,7,-7,None
Ghana,1987,24955.80859375,13.480381,1851.268787859186,0,0,7,-7,None
Ghana,1988,27098.34375,13.852597,1956.1923118098362,0,0,7,-7,None
Ghana,1989,26817.728515625,14.232493,1884.2607908273694,0,0,7,-7,None
Ghana,1990,27329.845703125,14.62826,1868.2909452747629,0,0,7,-7,None
Ghana,1991,29480.88671875,15.042736,1959.8088219290694,0,-88,-88,-4,1
Ghana,1992,30119.50390625,15.471527,1946.7699540097108,0,1,2,-1,1
Ghana,1993,30769.18359375,15.907243999999999,1934.2875229518074,0,1,2,-1,None
Ghana,1994,31943.57421875,16.339344,1955.0095902718003,0,1,2,-1,None
Ghana,1995,33730.84765625,16.760991,2012.4614144981044,0,1,2,-1,None
Ghana,1996,33396.5,17.169214,1945.1385485672204,0,3,1,2,2
Ghana,1997,39190.84765625,17.568583,2230.734695919984,0,3,1,2,None
Ghana,1998,38434.21875,17.969006,2138.9173530244243,0,3,1,2,None
Ghana,1999,43272.97265625,18.384425999999998,2353.7842658916848,0,3,1,2,None
Ghana,2000,46890.796875,18.824994,2490.87977796965,0,3,1,2,None
Ghana,2001,44020.84765625,19.293803999999998,2281.605413647304,0,7,1,6,1
Ghana,2002,45911.0078125,19.788180999999998,2320.1226940717797,0,7,1,6,None
Ghana,2003,47574.53125,20.305396,2342.9501818137405,0,7,1,6,None
Ghana,2004,52309.96484375,20.840493,2510.01571046088,0,8,0,8,0
Ghana,2005,54158.484375,21.389514,2532.010983279003,0,8,0,8,None
Ghana,2006,52220.625,21.951891,2378.866813797499,0,8,0,8,None
Ghana,2007,55649.4921875,22.528040999999998,2470.2321958442817,0,8,0,8,None
Ghana,2008,61869.41796875,23.115918999999998,2676.485324626289,0,8,0,8,None
Ghana,2009,60491.1015625,23.713164,2550.9502469809595,0,8,0,8,None
Ghana,2010,65473.6796875,24.317733999999998,2692.425194201894,0,8,0,8,None
Ghana,2011,81830.09375,24.928503,3282.5915679734157,0,8,0,8,None
Ghana,2012,95159.7890625,25.544565,3725.246018575772,0,8,0,8,None
Ghana,2013,96343.609375,26.164431999999998,3682.2358450204465,0,8,0,8,None
Ghana,2014,98310.78125,26.786597999999998,3670.148081141174,0,8,0,8,None
Guinea,1959,6327.06494140625,3.4410762193030675,1838.6878226974268,0,0,9,-9,None
Guinea,1960,6868.6337890625,3.5012482136366887,1961.767167009323,0,0,9,-9,None
Guinea,1961,7304.74609375,3.5638510429994343,2049.6777237923293,0,0,9,-9,None
Guinea,1962,7621.12158203125,3.6285746462732,2100.3072349245112,0,0,9,-9,None
Guinea,1963,7802.8544921875,3.695137927124045,2111.654462181476,0,0,9,-9,None
Guinea,1964,7361.8798828125,3.763625573063766,1956.060649470927,0,0,9,-9,None
Guinea,1965,7586.36669921875,3.8340257223236094,1978.6947841917545,0,0,9,-9,None
Guinea,1966,7703.73388671875,3.906343892005321,1972.1084727038817,0,0,9,-9,None
Guinea,1967,7510.66748046875,3.980566841064711,1886.8336546912042,0,0,9,-9,None
Guinea,1968,7507.52099609375,4.056762429853251,1850.6188434518033,0,0,9,-9,None
Guinea,1969,7411.8291015625,4.135031345477799,1792.448105542975,0,0,9,-9,None
Guinea,1970,7215.8408203125,4.2154419999999995,1711.763753436176,0,0,9,-9,None
Guinea,1971,7602.97900390625,4.2591019999999995,1785.1131538775664,0,0,9,-9,None
Guinea,1972,7780.58642578125,4.293208,1812.3012967881477,0,0,9,-9,None
Guinea,1973,7901.390625,4.319502,1829.2364779550976,0,0,9,-9,None
Guinea,1974,8313.6611328125,4.340748,1915.2600272608547,0,0,9,-9,None
Guinea,1975,8560.3505859375,4.359735,1963.5025032341416,0,0,9,-9,None
Guinea,1976,9232.52734375,4.376768,2109.4395096450166,0,0,9,-9,None
Guinea,1977,8932.7216796875,4.3935509999999995,2033.143960247076,0,0,9,-9,None
Guinea,1978,9521.17578125,4.416074,2156.0272271818812,0,0,9,-9,None
Guinea,1979,9395.849609375,4.451872,2110.5390292836364,0,0,9,-9,None
Guinea,1980,9706.625,4.506559,2153.8883658241243,0,0,9,-9,None
