country,year,ck,pop,ckpc,flag,democ,autoc,polity2,regtrans
Chile,1953,29835.017578125,6.626745385847716,4502.212751653563,0,3,1,2,None
Chile,1954,30132.578125,6.7485721133624015,4465.030175099778,0,3,1,2,None
Chile,1955,31505.51953125,6.882409035591167,4577.687749787138,0,5,0,5,1
Chile,1956,33795.0078125,7.030986892567269,4806.580972043344,0,5,0,5,None
Chile,1957,35336.3125,7.193862808968971,4912.008115576564,0,5,0,5,None
Chile,1958,36014.42578125,7.368755246875065,4887.450400326835,0,5,0,5,None
Chile,1959,37129.8671875,7.552529525024773,4916.216092167903,0,5,0,5,None
Chile,1960,37277.8671875,7.7418645651812525,4815.101952978591,0,5,0,5,None
Chile,1961,39262.98046875,7.933707934357765,4948.881505798505,0,5,0,5,None
Chile,1962,40798.33203125,8.125529889782458,5021.005717122811,0,5,0,5,None
Chile,1963,42065.5078125,8.31546110825666,5058.710186345764,0,5,0,5,None
Chile,1964,44419.75390625,8.50231263987817,5224.431961947531,0,6,0,6,0
Chile,1965,47194.3125,8.685543300737352,5433.662681296341,0,6,0,6,None
Chile,1966,52215.27734375,8.865179371347804,5889.92903093528,0,6,0,6,None
Chile,1967,56257.4453125,9.041701687773124,6221.99750170652,0,6,0,6,None
Chile,1968,60526.78515625,9.215937599515454,6567.620982962419,0,6,0,6,None
Chile,1969,65753.453125,9.38893638041399,7003.290943814097,0,6,0,6,None
Chile,1970,71592.2578125,9.561867999999999,7487.266903548554,0,6,0,6,None
Chile,1971,76899.578125,9.741579,7893.954165438683,0,6,0,6,None
Chile,1972,80659.8125,9.916558,8133.851735652633,0,6,0,6,None
Chile,1973,84609.46875,10.087377,8387.658035384224,0,0,7,-7,-2
Chile,1974,90941.1328125,10.255073999999999,8867.915805629487,0,0,7,-7,None
Chile,1975,94501.234375,10.420589999999999,9068.702863753397,0,0,7,-7,None
Chile,1976,95851.5859375,10.584237,9056.06950576598,0,0,7,-7,None
Chile,1977,99525.6640625,10.746328,9261.364818056922,0,0,7,-7,None
Chile,1978,105188.3515625,10.907900999999999,9643.317404741756,0,0,7,-7,None
Chile,1979,111749.0234375,11.070198,10094.582177979111,0,0,7,-7,None
Chile,1980,119816.96875,11.23434,10665.243240813435,0,0,7,-7,None
Chile,1981,130274.25,11.400489,11427.075628071743,0,0,7,-7,None
Chile,1982,134817.34375,11.569135,11653.19133625807,0,0,7,-7,None
Chile,1983,133877.734375,11.742056999999999,11401.557186700764,0,0,6,-6,0
Chile,1984,136420.796875,11.921407,11443.346987062852,0,0,6,-6,None
Chile,1985,140268.46875,12.108576,11584.224994747525,0,0,6,-6,None
Chile,1986,147231.703125,12.304203,11965.96830570822,0,0,6,-6,None
Chile,1987,155134.46875,12.507487999999999,12403.327410747866,0,0,6,-6,None
Chile,1988,164227.359375,12.716508,12914.501321825142,0,2,3,-1,3
Chile,1989,175950.53125,12.928491,13609.51802109001,0,8,0,8,3
Chile,1990,188681.546875,13.141202,14358.01282675664,0,8,0,8,None
Chile,1991,198829.6875,13.354054,14889.088175021609,0,8,0,8,None
Chile,1992,213093.234375,13.566942,15706.799245917025,0,8,0,8,None
Chile,1993,235218.53125,13.778675999999999,17071.199819924645,0,8,0,8,None
Chile,1994,259900.359375,13.987998999999999,18580.238629914114,0,8,0,8,None
Chile,1995,293395.40625,14.193985999999999,20670.40267969829,0,8,0,8,None
Chile,1996,326186.28125,14.39602,22658.08753044244,0,8,0,8,None
Chile,1997,351676.71875,14.594069999999999,24097.23392788989,0,8,0,8,None
Chile,1998,377481.625,14.788609,25525.160953271537,0,8,0,8,None
Chile,1999,393320.1875,14.980483999999999,26255.505997002503,0,8,0,8,None
Chile,2000,411867.40625,15.170387,27149.433053355857,0,9,0,9,0
Chile,2001,428519.75,15.358417999999999,27901.29491201503,0,9,0,9,None
Chile,2002,445110.59375,15.544554,28634.504003781647,0,9,0,9,None
Chile,2003,467269.375,15.729268,29707.00066907119,0,9,0,9,None
Chile,2004,502932.03125,15.913119,31604.868363643858,0,9,0,9,None
Chile,2005,553738.4375,16.096571,34401.01854612389,0,9,0,9,None
Chile,2006,625774.375,16.279728,38438.871644538536,0,10,0,10,0
Chile,2007,690116.3125,16.462701,41919.993110486546,0,10,0,10,None
Chile,2008,761539.3125,16.64594,45749.25252043441,0,10,0,10,None
Chile,2009,806715.5625,16.829957,47933.31097043207,0,10,0,10,None
Chile,2010,870985.625,17.015048,51189.13710969255,0,10,0,10,None
Chile,2011,962582,17.201304999999998,55959.82397847141,0,10,0,10,None
Chile,2012,1023916,17.388437,58884.87849713002,0,10,0,10,None
Chile,2013,1095350.625,17.575833,62321.40604658681,0,10,0,10,None
Chile,2014,1166427.75,17.762646999999998,65667.45091539568,0,10,0,10,None
China,1952,338661.03125,566.2077908964258,598.1214612286216,0,0,8,-8,None
China,1953,353478.25,575.7229212669538,613.9728625397174,0,0,8,-8,None
China,1954,366374.8125,586.1037360800956,625.1023324818595,0,0,8,-8,None
China,1955,382879.78125,597.9345362443803,640.3372911938878,0,0,8,-8,None
China,1956,413129.28125,610.160945537283,677.0824718816034,0,0,8,-8,None
China,1957,439620.875,624.0354755727941,704.4805819676801,0,0,8,-8,None
China,1958,475193.53125,637.328471617811,745.60223246226,0,0,8,-8,None
China,1959,542468.3125,644.863992435055,841.2135254313065,0,0,8,-8,None
China,1960,596071.9375,641.2285628889782,929.5779570617839,0,0,8,-8,None
China,1961,611316.3125,635.3248019077006,962.2106844631126,0,0,8,-8,None
China,1962,613310.4375,643.8318718575946,952.5940921974961,0,0,8,-8,None
China,1963,619861.875,664.474824760332,932.8598344167165,0,0,8,-8,None
China,1964,610671.375,685.9748004492258,890.224210277241,0,0,8,-8,None
China,1965,645709.4375,705.173903340811,915.6740407449937,0,0,8,-8,None
China,1966,695550.5625,725.2361643585432,959.0676757207777,0,0,9,-9,0
China,1967,726057.4375,744.371026631402,975.3972300422831,0,0,9,-9,None
China,1968,753705.1875,764.9016787521522,985.362182404387,0,0,9,-9,None
China,1969,795108.25,787.063429054556,1010.2213120931152,0,0,8,-8,0
China,1970,900599.25,808.510713,1113.898969450019,0,0,8,-8,None
China,1971,977563.6875,829.3677839999999,1178.6853870610437,0,0,8,-8,None
China,1972,1056255.625,849.7879909999999,1242.9636994011134,0,0,8,-8,None
China,1973,1149553,869.474823,1322.1233894198683,0,0,8,-8,None
China,1974,1271878.75,888.132761,1432.0817853492065,0,0,8,-8,None
China,1975,1398982.125,905.5804449999999,1544.8457756836833,0,0,8,-8,None
China,1976,1497865.5,921.6881989999999,1625.1325574365958,0,0,7,-7,0
China,1977,1629328.625,936.5545139999999,1739.7050578947935,0,0,7,-7,None
China,1978,1797925.75,950.5373169999999,1891.4836038993724,0,0,7,-7,None
China,1979,1968592.75,964.155176,2041.7799945514166,0,0,7,-7,None
China,1980,2156994,977.8374329999999,2205.88200779178,0,0,7,-7,None
China,1981,2327858.5,991.553829,2347.687469824697,0,0,7,-7,None
China,1982,2499923.75,1005.328574,2486.673327162389,0,0,7,-7,None
China,1983,2586460.25,1019.6984749999999,2536.495163435446,0,0,7,-7,None
China,1984,2769155.25,1035.328572,2674.663217929622,0,0,7,-7,None
China,1985,2983624.25,1052.62241,2834.4677271311375,0,0,7,-7,None
China,1986,3282196.75,1071.834975,3062.222101867874,0,0,7,-7,None
China,1987,3572735.75,1092.646739,3269.799490061902,0,0,7,-7,None
China,1988,3896080.75,1114.1620249999999,3496.8708882354886,0,0,7,-7,None
China,1989,4112408.25,1135.128009,3622.85858281557,0,0,7,-7,None
China,1990,4405169,1154.605773,3815.3013807943257,0,0,7,-7,None
China,1991,4603259,1172.327831,3926.597047579603,0,0,7,-7,None
China,1992,4911135,1188.450231,4132.38591898595,0,0,7,-7,None
China,1993,5470074.5,1202.982955,4547.092273639073,0,0,7,-7,None
China,1994,6111468.5,1216.0670229999998,5025.601701560162,0,0,7,-7,None
China,1995,6843664.5,1227.841281,5573.737099331163,0,0,7,-7,None
China,1996,7549487.5,1238.234851,6096.9754597869905,0,0,7,-7,None
China,1997,8348899.5,1247.259143,6693.796992274283,0,0,7,-7,None
China,1998,9341167,1255.2625659999999,7441.6040540159,0,0,7,-7,None
China,1999,10377540,1262.713651,8218.44286848531,0,0,7,-7,None
China,2000,11468023,1269.9745719999999,9030.120171571436,0,0,7,-7,None
China,2001,12694115,1277.188787,9939.106206700513,0,0,7,-7,None
China,2002,14055351,1284.3499379999998,10943.552519562625,0,0,7,-7,None
China,2003,15798115,1291.485488,12232.514532133868,0,0,7,-7,None
China,2004,18093094,1298.573031,13933.058494266543,0,0,7,-7,None
China,2005,20994712,1305.60063,16080.500818998533,0,0,7,-7,None
China,2006,24752358,1312.6008769999999,18857.4900670282,0,0,7,-7,None
China,2007,28425092,1319.6251969999998,21540.2767881523,0,0,7,-7,None
China,2008,32259552,1326.690636,24315.80590427865,0,0,7,-7,None
China,2009,36784308,1333.807063,27578.432458788084,0,0,7,-7,None
China,2010,42218080,1340.968737,31483.269397055305,0,0,7,-7,None
China,2011,48872912,1348.174478,36251.17727529033,0,0,7,-7,None
China,2012,54610668,1355.3869519999998,40291.56981289872,0,0,7,-7,None
China,2013,61477376,1362.51426,45120.53767422589,0,0,7,-7,None
China,2014,69379696,1369.4356699999998,50662.982949757694,0,0,7,-7,None
Cameroon,1960,12060.6923828125,5.645642080075952,2136.2835638086085,0,0,6,-6,99
Cameroon,1961,11973.03125,5.7366415544093705,2087.1151067120686,0,0,6,-6,None
Cameroon,1962,11869.5361328125,5.831730876578917,2035.3367437585796,0,0,6,-6,None
Cameroon,1963,11613.2626953125,5.931125074378348,1958.0201984746896,0,0,6,-6,None
Cameroon,1964,11606.3115234375,6.03510829167798,1923.13227244685,0,0,6,-6,None
Cameroon,1965,11880.9794921875,6.143925314582312,1933.7766792165532,0,0,6,-6,None
Cameroon,1966,12382.37109375,6.257832448541936,1978.6996848461597,0,0,7,-7,0
Cameroon,1967,12724.2001953125,6.377167114402854,1995.2746991018707,0,0,7,-7,None
Cameroon,1968,13025.3056640625,6.502222095544958,2003.2083605675168,0,0,7,-7,None
Cameroon,1969,13389.9609375,6.633376090471088,2018.5740646810025,0,0,7,-7,None
Cameroon,1970,13669.0341796875,6.770967,2018.77134827086,0,0,7,-7,None
Cameroon,1971,14542.294921875,6.948847,2092.763723517729,0,0,7,-7,None
Cameroon,1972,15521.9638671875,7.134373999999999,2175.6588408720236,0,0,8,-8,0
Cameroon,1973,16634.80078125,7.3278739999999996,2270.071890052968,0,0,8,-8,None
Cameroon,1974,17857.142578125,7.529704,2371.5597024962735,0,0,8,-8,None
Cameroon,1975,18588.283203125,7.740196,2401.526163307105,0,0,8,-8,None
Cameroon,1976,19145.451171875,7.959499999999999,2405.358524012187,0,0,8,-8,None
Cameroon,1977,20464.78515625,8.18784,2499.4119519006235,0,0,8,-8,None
Cameroon,1978,22721.984375,8.425707,2696.7451366395726,0,0,8,-8,None
Cameroon,1979,24897.0625,8.673665999999999,2870.4197855900843,0,0,8,-8,None
Cameroon,1980,26187.466796875,8.932121,2931.830726081185,0,0,8,-8,None
Cameroon,1981,24742.33984375,9.201146,2689.049803551645,0,0,8,-8,None
Cameroon,1982,24145.357421875,9.480637999999999,2546.807231947365,0,0,7,-7,0
Cameroon,1983,23309.8046875,9.770555,2385.7196123966346,0,0,8,-8,0
Cameroon,1984,23417.1953125,10.070779,2325.2615624372256,0,0,8,-8,None
Cameroon,1985,23763.412109375,10.381098,2289.10391842703,0,0,8,-8,None
Cameroon,1986,25886.90625,10.701457999999999,2419.0074146905968,0,0,8,-8,None
Cameroon,1987,27800.30078125,11.031514999999999,2520.080041703248,0,0,8,-8,None
Cameroon,1988,29880.427734375,11.370394,2627.9148932196194,0,0,8,-8,None
Cameroon,1989,31970.876953125,11.716975,2728.594791157701,0,0,8,-8,None
Cameroon,1990,34499.33984375,12.070359,2858.1867236715993,0,0,8,-8,None
Cameroon,1991,36575.078125,12.430311,2942.4105418601353,0,0,8,-8,None
Cameroon,1992,38603.72265625,12.796738999999999,3016.68438000103,0,1,5,-4,1
Cameroon,1993,41925.1484375,13.1691,3183.600127381522,0,1,5,-4,None
Cameroon,1994,45806.40625,13.546823,3381.3393922693167,0,1,5,-4,None
Cameroon,1995,50600.23046875,13.929575,3632.5753275853713,0,1,5,-4,None
Cameroon,1996,55656.6484375,14.317191,3887.4000100648236,0,1,5,-4,None
Cameroon,1997,56732.6953125,14.709961,3856.7536183474585,0,1,5,-4,None
Cameroon,1998,58326.52734375,15.10863,3860.4775776327833,0,1,5,-4,None
Cameroon,1999,60026.59765625,15.514249,3869.126868870675,0,1,5,-4,None
Cameroon,2000,61860.45703125,15.927712999999999,3883.825445074883,0,1,5,-4,None
Cameroon,2001,64475.046875,16.349363999999998,3943.5813451214376,0,1,5,-4,None
Cameroon,2002,66974.1640625,16.779434,3991.4435768512817,0,1,5,-4,None
Cameroon,2003,69429.6953125,17.218591,4032.2518440968834,0,1,5,-4,None
Cameroon,2004,73644.6328125,17.667576,4168.349569431596,0,1,5,-4,None
Cameroon,2005,78884.8515625,18.126998999999998,4351.787715247296,0,1,5,-4,None
Cameroon,2006,86399.609375,18.597109,4645.86239587024,0,1,5,-4,None
Cameroon,2007,92735.9296875,19.0781,4860.857721025679,0,1,5,-4,None
Cameroon,2008,98479.7890625,19.570418,5032.073871007763,0,1,5,-4,None
Cameroon,2009,103318.765625,20.074521999999998,5146.760935328872,0,1,5,-4,None
Cameroon,2010,109851.734375,20.590666,5335.025801253831,0,1,5,-4,None
Cameroon,2011,119489.125,21.119065,5657.879503661739,0,1,5,-4,None
Cameroon,2012,124232.5625,21.659488,5735.71095032348,0,1,5,-4,None
Cameroon,2013,130762.375,22.211166,5887.235951502952,0,1,5,-4,None
Cameroon,2014,139671.8125,22.773014,6133.215941464753,0,1,5,-4,None
Colombia,1950,136141.453125,11.933276264180442,11408.556218014448,0,1,6,-5,None
Colombia,1951,137284.75,12.31762158390104,11145.394349460228,0,1,6,-5,None
Colombia,1952,143557.46875,12.714761462208836,11290.614391523228,0,1,6,-5,None
Colombia,1953,148936.71875,13.125363509588736,11347.245250860615,0,1,6,-5,None
Colombia,1954,156170.03125,13.549900944060923,11525.547817266599,0,1,6,-5,None
Colombia,1955,164291.859375,13.988869564588452,11744.470031437699,0,1,6,-5,None
Colombia,1956,177110.6875,14.442779896836248,12262.922288166757,0,1,6,-5,None
Colombia,1957,170711.40625,14.912911200307011,11447.222072004664,0,7,0,7,3
Colombia,1958,160548.953125,15.399113262641634,10425.857020903468,0,7,0,7,None
Colombia,1959,172141.21875,15.901961406993285,10825.1563655724,0,7,0,7,None
Colombia,1960,193158.8125,16.422871360302018,11761.573738372617,0,7,0,7,None
Colombia,1961,205687.671875,16.96169291020873,12126.600390884498,0,7,0,7,None
Colombia,1962,215667,17.51118542829256,12315.95661431065,0,7,0,7,None
Colombia,1963,218861.21875,18.06311668820655,12116.470403631673,0,7,0,7,None
Colombia,1964,223323.1875,18.62313192566865,11991.70947139074,0,7,0,7,None
Colombia,1965,229817.90625,19.195698240246976,11972.36502541744,0,7,0,7,None
Colombia,1966,236907.015625,19.767628361304396,11984.594777629021,0,7,0,7,None
Colombia,1967,248235.65625,20.34649377716384,12200.41442858379,0,7,0,7,None
Colombia,1968,259643.125,20.92056614245371,12410.903377662955,0,7,0,7,None
Colombia,1969,274659.875,21.48417665873305,12784.286750330468,0,7,0,7,None
Colombia,1970,319593.375,22.061214,14486.663109292173,0,7,0,7,None
Colombia,1971,332495.28125,22.611988,14704.380758118215,0,7,0,7,None
Colombia,1972,341352.28125,23.146803,14747.275520079384,0,7,0,7,None
Colombia,1973,351111.28125,23.674505,14830.776028896908,0,7,0,7,None
Colombia,1974,367602.5,24.208022,15185.152260684496,0,8,0,8,0
Colombia,1975,380647.28125,24.756968999999998,15375.358803010176,0,8,0,8,None
Colombia,1976,381374.9375,25.323411999999998,15060.171887579763,0,8,0,8,None
Colombia,1977,394109.96875,25.905123999999997,15213.591286032834,0,8,0,8,None
Colombia,1978,413563.625,26.502171999999998,15604.89551573358,0,8,0,8,None
Colombia,1979,429938.03125,27.113509999999998,15856.9669235005,0,8,0,8,None
Colombia,1980,444810.84375,27.737904999999998,16036.209070223582,0,8,0,8,None
Colombia,1981,471710.25,28.375995,16623.566856422127,0,8,0,8,None
Colombia,1982,493654.4375,29.027158,17006.64038484236,0,8,0,8,None
Colombia,1983,491347.5625,29.687096,16550.879968185505,0,8,0,8,None
Colombia,1984,505084.0625,30.350081999999997,16641.93403167741,0,8,0,8,None
Colombia,1985,515021.46875,31.011685999999997,16607.335336427695,0,8,0,8,None
Colombia,1986,530857.5625,31.66978,16762.27503001284,0,8,0,8,None
Colombia,1987,540781,32.324326,16729.846122700284,0,8,0,8,None
Colombia,1988,565467.25,32.975533,17148.085218213153,0,8,0,8,None
Colombia,1989,579285.9375,33.624442,17228.12046962742,0,8,0,8,None
Colombia,1990,603398.8125,34.271563,17606.39899907687,0,8,0,8,None
Colombia,1991,614353.0625,34.91677,17594.785041686275,0,9,0,9,0
Colombia,1992,625912.5,35.558682999999995,17602.24078040236,0,9,0,9,None
Colombia,1993,666943.0625,36.19517,18426.300042243205,0,9,0,9,None
Colombia,1994,707471.3125,36.823539,19212.47472981888,0,9,0,9,None
Colombia,1995,746711.6875,37.44198,19943.167735787476,0,7,0,7,0
Colombia,1996,772321.75,38.04904,20298.061396555604,0,7,0,7,None
Colombia,1997,797965.6875,38.645409,20648.39545364884,0,7,0,7,None
Colombia,1998,818512.4375,39.234058999999995,20862.293078062612,0,7,0,7,None
Colombia,1999,823543.3125,39.819279,20682.02471722303,0,7,0,7,None
Colombia,2000,829112.625,40.403959,20520.57881258616,0,7,0,7,None
Colombia,2001,846604.9375,40.988909,20654.488205577756,0,7,0,7,None
Colombia,2002,866421.8125,41.572493,20841.228177006367,0,7,0,7,None
Colombia,2003,894850.875,42.152147,21229.069897673304,0,7,0,7,None
Colombia,2004,958187.875,42.724157,22427.309098222817,0,7,0,7,None
Colombia,2005,1034552,43.285636,23900.584480265003,0,7,0,7,None
Colombia,2006,1138099.375,43.835744,25962.81644039166,0,7,0,7,None
Colombia,2007,1231251.5,44.374646999999996,27746.733399366538,0,7,0,7,None
Colombia,2008,1318648,44.90166,29367.46659254914,0,7,0,7,None
Colombia,2009,1369280.625,45.416275999999996,30149.55750665246,0,7,0,7,None
Colombia,2010,1446479.625,45.918101,31501.294554842327,0,7,0,7,None
Colombia,2011,1567348.875,46.406445999999995,33774.37856370212,0,7,0,7,None
Colombia,2012,1650609,46.881018,35208.471795557,0,7,0,7,None
Colombia,2013,1748800.5,47.342363,36939.44258760384,0,7,0,7,None
Colombia,2014,1876453.125,47.791393,39263.41140548048,0,7,0,7,None
Comoros,1975,1344.743408203125,0.256309,5246.571162944434,0,5,0,5,99
Comoros,1976,1422.89453125,0.26523399999999997,5364.676215153412,0,0,4,-4,-2
Comoros,1977,1532.5281982421875,0.27549599999999996,5562.796549649315,0,0,4,-4,None
Comoros,1978,1656.722412109375,0.286583,5780.951459470293,0,0,5,-5,0
Comoros,1979,1791.9818115234375,0.297765,6018.107606748401,0,0,5,-5,None
Comoros,1980,1940.0465087890625,0.30851799999999996,6288.276563406553,0,0,5,-5,None
Comoros,1981,2059.3857421875,0.31865899999999997,6462.663041644831,0,0,5,-5,None
Comoros,1982,2194.201416015625,0.328355,6682.405981378767,0,0,6,-6,0
Comoros,1983,2237.017333984375,0.33785299999999996,6621.274145810087,0,0,6,-6,None
Comoros,1984,2349.6953125,0.34754799999999997,6760.779266461036,0,0,6,-6,None
Comoros,1985,2427.543212890625,0.35772899999999996,6785.9838394165,0,0,7,-7,0
Comoros,1986,2531.89453125,0.36844299999999996,6871.875788792297,0,0,7,-7,None
Comoros,1987,2585.939453125,0.379589,6812.472050362366,0,0,7,-7,None
Comoros,1988,2627.6923828125,0.391133,6718.155672910493,0,0,7,-7,None
Comoros,1989,2625.9345703125,0.403003,6515.918170119081,0,0,7,-7,None
Comoros,1990,2636.244140625,0.41514399999999996,6350.192079435088,0,5,1,4,3
Comoros,1991,2600.418212890625,0.427556,6082.052907433471,0,5,1,4,None
Comoros,1992,2662.43212890625,0.440252,6047.518532354766,0,5,1,4,None
Comoros,1993,2722.252197265625,0.453188,6006.89382169348,0,5,1,4,None
Comoros,1994,2800.343017578125,0.466309,6005.337700061816,0,5,1,4,None
Comoros,1995,2856.9912109375,0.479574,5957.352172839854,0,-77,-77,0,-77
Comoros,1996,2881.484619140625,0.492979,5845.0453653008035,0,5,1,4,0
Comoros,1997,2906.48779296875,0.506525,5738.093466203543,0,5,1,4,None
Comoros,1998,2960.617919921875,0.52018,5691.525856284123,0,5,1,4,None
Comoros,1999,3000.902099609375,0.533909,5620.62467500899,0,1,3,-2,-2
Comoros,2000,3036.01025390625,0.547696,5543.239778830319,0,1,2,-1,3
Comoros,2001,3070.0625,0.5615249999999999,5467.3656560260015,0,2,2,0,3
Comoros,2002,3106.275390625,0.5754279999999999,5398.199932267808,0,4,0,4,3
Comoros,2003,3131.69921875,0.5895,5312.466868108567,0,4,0,4,3
Comoros,2004,3226.935546875,0.603869,5343.767517251258,0,6,0,6,3
Comoros,2005,3361.197998046875,0.618632,5433.275352789502,0,6,0,6,3
Comoros,2006,3196.2919921875,0.633814,5042.949496520273,0,9,0,9,3
Comoros,2007,2977.53369140625,0.649404,4585.0251790969105,0,9,0,9,None
Comoros,2008,2851.36572265625,0.665414,4285.100287424446,0,9,0,9,None
Comoros,2009,2657.84033203125,0.6818449999999999,3898.01249848756,0,9,0,9,None
Comoros,2010,2476.0205078125,0.698695,3543.778770153644,0,9,0,9,None
Comoros,2011,2322.664794921875,0.7159719999999999,3244.0721074593353,0,9,0,9,None
Comoros,2012,2316.609619140625,0.733661,3157.602242916858,0,9,0,9,None
Comoros,2013,2324.7578125,0.751697,3092.679380787738,0,9,0,9,None
Comoros,2014,2337.47119140625,0.769991,3035.712354308362,0,9,0,9,None
Costa Rica,1950,4700.48974609375,0.9236060793360799,5089.279781996049,0,10,0,10,None
Costa Rica,1951,4910.20166015625,0.9538119166389853,5147.976843756236,0,10,0,10,None
Costa Rica,1952,5168.392578125,0.9868163439664824,5237.441201420298,0,10,0,10,None
Costa Rica,1953,5392.3515625,1.021519965128396,5278.752982397392,0,10,0,10,None
Costa Rica,1954,5508.72119140625,1.0586918621771344,5203.328171502051,0,10,0,10,None
Costa Rica,1955,5653.84130859375,1.0991695040021643,5143.73923949642,0,10,0,10,None
Costa Rica,1956,6009.75341796875,1.1416455400109295,5264.115005355528,0,10,0,10,None
Costa Rica,1957,6320.02392578125,1.1849462819061447,5333.595304940444,0,10,0,10,None
Costa Rica,1958,6421.763671875,1.229804364159465,5221.776616693084,0,10,0,10,None
Costa Rica,1959,6764.78564453125,1.2785317317451472,5291.0580758895785,0,10,0,10,None
Costa Rica,1960,7011.41064453125,1.3295324378083997,5273.591260465111,0,10,0,10,None
Costa Rica,1961,7319.1669921875,1.3812693342048443,5298.8702571905915,0,10,0,10,None
Costa Rica,1962,7650.33447265625,1.4330434401523715,5338.522377132414,0,10,0,10,None
Costa Rica,1963,7914.94970703125,1.4844490064506104,5331.910811780783,0,10,0,10,None
Costa Rica,1964,8072.5771484375,1.5342449104281297,5261.596172533403,0,10,0,10,None
Costa Rica,1965,8534.126953125,1.5847630352828035,5385.11232475969,0,10,0,10,None
Costa Rica,1966,9063.1328125,1.63892033043038,5529.941049739754,0,10,0,10,None
Costa Rica,1967,9611.25,1.6924788438941543,5678.800674332729,0,10,0,10,None
Costa Rica,1968,10090.427734375,1.7454877227603682,5780.864341123915,0,10,0,10,None
Costa Rica,1969,10796.6015625,1.797287481708983,6007.164503384766,0,10,0,10,None
Costa Rica,1970,11811.978515625,1.848873,6388.745206201292,0,10,0,10,None
Costa Rica,1971,12747.21484375,1.898366,6714.835202352971,0,10,0,10,None
Costa Rica,1972,13688.0380859375,1.947048,7030.149275178373,0,10,0,10,None
Costa Rica,1973,14885.08203125,1.995744,7458.4125174621595,0,10,0,10,None
Costa Rica,1974,16413.875,2.0455799999999997,8024.068968214395,0,10,0,10,None
Costa Rica,1975,17669.08984375,2.09741,8424.242205267448,0,10,0,10,None
Costa Rica,1976,19092.474609375,2.1514919999999997,8874.062561875668,0,10,0,10,None
Costa Rica,1977,21051.33984375,2.2077269999999998,9535.300263008063,0,10,0,10,None
Costa Rica,1978,23348.26953125,2.266153,10303.041997274677,0,10,0,10,None
Costa Rica,1979,25982.4765625,2.326708,11167.055153676352,0,10,0,10,None
Costa Rica,1980,28088.712890625,2.389309,11755.99844583727,0,10,0,10,None
Costa Rica,1981,29189.939453125,2.4541269999999997,11894.225300127093,0,10,0,10,None
Costa Rica,1982,29538.126953125,2.521163,11716.07188949108,0,10,0,10,None
Costa Rica,1983,28829.42578125,2.5899319999999997,11131.344676713521,0,10,0,10,None
Costa Rica,1984,29869.537109375,2.659772,11230.111870256173,0,10,0,10,None
Costa Rica,1985,30653.091796875,2.730231,11227.288752078122,0,10,0,10,None
Costa Rica,1986,32404.81640625,2.800986,11569.074749481075,0,10,0,10,None
Costa Rica,1987,34064.33984375,2.872214,11859.958848383163,0,10,0,10,None
Costa Rica,1988,35377.64453125,2.94456,12014.577570587795,0,10,0,10,None
Costa Rica,1989,36967.3046875,3.0189529999999998,12245.074596225912,0,10,0,10,None
Costa Rica,1990,39274.359375,3.0959939999999997,12685.541178374378,0,10,0,10,None
Costa Rica,1991,40215.8203125,3.1756539999999998,12663.791556794287,0,10,0,10,None
Costa Rica,1992,41944.88671875,3.257463,12876.550468493426,0,10,0,10,None
Costa Rica,1993,44802.05078125,3.341005,13409.752688562274,0,10,0,10,None
Costa Rica,1994,47849.67578125,3.4256919999999997,13967.886132568254,0,10,0,10,None
Costa Rica,1995,51166.890625,3.510925,14573.62108988372,0,10,0,10,None
Costa Rica,1996,53304.671875,3.596733,14820.302723332536,0,10,0,10,None
Costa Rica,1997,56306.0078125,3.682725,15289.224096966242,0,10,0,10,None
Costa Rica,1998,60844.5859375,3.767369,16150.418485022306,0,10,0,10,None
Costa Rica,1999,64912.23046875,3.848725,16865.905064339488,0,10,0,10,None
Costa Rica,2000,68889.03125,3.9254499999999997,17549.333515902636,0,10,0,10,None
Costa Rica,2001,72857.6484375,3.9968,18228.995305619497,0,10,0,10,None
Costa Rica,2002,76978.0703125,4.0632079999999995,18945.146375105585,0,10,0,10,None
Costa Rica,2003,81768.890625,4.12597,19818.101107133596,0,10,0,10,None
Costa Rica,2004,87929.984375,4.1870389999999995,21000.517161411684,0,10,0,10,None
Costa Rica,2005,95635.7421875,4.247843,22513.954067393737,0,10,0,10,None
Costa Rica,2006,104035.9140625,4.30879,24145.04166192829,0,10,0,10,None
Costa Rica,2007,111446.078125,4.369465,25505.657586226233,0,10,0,10,None
Costa Rica,2008,118508.1328125,4.429506,26754.254946827026,0,10,0,10,None
Costa Rica,2009,122062.7109375,4.488261,27195.992153196974,0,10,0,10,None
Costa Rica,2010,126338.25,4.545273,27795.525153274622,0,10,0,10,None
Costa Rica,2011,132960.859375,4.600487,28901.474860161543,0,10,0,10,None
Costa Rica,2012,140091.765625,4.654148,30100.4105638669,0,10,0,10,None
Costa Rica,2013,150587.40625,4.706433,31996.079886827247,0,10,0,10,None
Costa Rica,2014,162804.921875,4.757606,34219.925289105486,0,10,0,10,None
Cyprus,1960,11202.3583984375,0.5720854114921945,19581.618711824718,0,8,0,8,99
Cyprus,1961,11618.541015625,0.5777763055463451,20109.06453603789,0,8,0,8,None
Cyprus,1962,12183.2568359375,0.575080584436244,21185.303704664002,0,8,0,8,None
Cyprus,1963,12612.025390625,0.5813705606868093,21693.60859229891,0,-77,-77,0,-77
